time (s),v("/X0" ?result "tran") (V),v("/X1" ?result "tran") (V),v("/X2" ?result "tran") (V),v("/X3" ?result "tran") (V),v("/Y0" ?result "tran") (V),v("/Y1" ?result "tran") (V),v("/Y2" ?result "tran") (V),v("/Y3" ?result "tran") (V),v("/Z0" ?result "tran") (V),v("/Z1" ?result "tran") (V),v("/Z2" ?result "tran") (V),v("/Z3" ?result "tran") (V),v("/Z4" ?result "tran") (V),v("/Z5" ?result "tran") (V),v("/Z6" ?result "tran") (V),v("/Z7" ?result "tran") (V)
1.201E-6,1.200,1.200,1.200,1.200,0.000,0.000,0.000,0.000,313.3E-9,154.3E-9,38.64E-9,38.76E-9,155.1E-9,38.77E-9,38.76E-9,38.77E-9
1.201E-6,1.200,1.200,1.200,1.200,0.000,0.000,0.000,0.000,-204.9E-9,156.0E-9,38.89E-9,38.77E-9,155.1E-9,38.77E-9,38.77E-9,38.77E-9
1.201E-6,1.200,1.200,1.200,1.200,0.000,0.000,0.000,0.000,298.1E-9,154.2E-9,38.65E-9,38.76E-9,155.1E-9,38.77E-9,38.76E-9,38.77E-9
1.202E-6,1.200,1.200,1.200,1.200,0.000,0.000,0.000,0.000,-213.0E-9,156.1E-9,38.88E-9,38.77E-9,155.1E-9,38.77E-9,38.77E-9,38.77E-9
1.202E-6,1.200,1.200,1.200,1.200,0.000,0.000,0.000,0.000,294.5E-9,154.2E-9,38.65E-9,38.76E-9,155.1E-9,38.77E-9,38.76E-9,38.77E-9
1.203E-6,1.200,1.200,1.200,1.200,0.000,0.000,0.000,0.000,-215.1E-9,156.1E-9,38.88E-9,38.77E-9,155.1E-9,38.77E-9,38.77E-9,38.77E-9
1.204E-6,1.200,1.200,1.200,1.200,0.000,0.000,0.000,0.000,293.7E-9,154.1E-9,38.65E-9,38.76E-9,155.1E-9,38.77E-9,38.76E-9,38.77E-9
1.205E-6,1.200,1.200,1.200,1.200,0.000,0.000,0.000,0.000,-215.6E-9,156.1E-9,38.88E-9,38.77E-9,155.1E-9,38.77E-9,38.77E-9,38.77E-9
1.205E-6,1.195,1.200,1.200,1.200,0.000,0.000,0.000,0.000,-104.5E-6,-1.541E-6,15.02E-9,28.09E-9,154.6E-9,38.76E-9,38.77E-9,38.77E-9
1.205E-6,1.186,1.200,1.200,1.200,0.000,0.000,0.000,0.000,-302.3E-6,-5.033E-6,-39.00E-9,6.120E-9,153.7E-9,38.75E-9,38.77E-9,38.77E-9
1.205E-6,1.167,1.200,1.200,1.200,0.000,0.000,0.000,0.000,-633.9E-6,-10.88E-6,-119.4E-9,-26.80E-9,152.5E-9,38.75E-9,38.77E-9,38.77E-9
1.205E-6,1.130,1.200,1.200,1.200,0.000,0.000,0.000,0.000,-1.102E-3,-18.68E-6,-190.9E-9,-62.53E-9,152.0E-9,38.75E-9,38.77E-9,38.77E-9
1.205E-6,1.055,1.200,1.200,1.200,0.000,0.000,0.000,0.000,-1.528E-3,-23.43E-6,-143.2E-9,-55.42E-9,154.0E-9,38.77E-9,38.77E-9,38.77E-9
1.205E-6,904.7E-3,1.200,1.200,1.200,0.000,0.000,0.000,0.000,-1.494E-3,-13.13E-6,104.7E-9,50.34E-9,158.1E-9,38.79E-9,38.77E-9,38.77E-9
1.205E-6,607.0E-3,1.200,1.200,1.200,0.000,0.000,0.000,0.000,-824.9E-6,10.39E-6,221.3E-9,132.6E-9,156.0E-9,38.75E-9,38.77E-9,38.76E-9
1.205E-6,303.5E-3,1.200,1.200,1.200,0.000,0.000,0.000,0.000,-562.7E-6,12.04E-6,41.20E-9,50.18E-9,152.8E-9,38.75E-9,38.77E-9,38.77E-9
1.205E-6,0.000,1.200,1.200,1.200,0.000,0.000,0.000,0.000,72.54E-6,12.19E-6,22.52E-9,39.25E-9,154.7E-9,38.78E-9,38.77E-9,38.77E-9
1.205E-6,0.000,1.200,1.200,1.200,0.000,0.000,0.000,0.000,308.3E-6,16.82E-6,87.81E-9,68.73E-9,156.0E-9,38.79E-9,38.77E-9,38.77E-9
1.205E-6,0.000,1.200,1.200,1.200,0.000,0.000,0.000,0.000,732.8E-6,24.51E-6,192.3E-9,115.7E-9,157.9E-9,38.80E-9,38.77E-9,38.77E-9
1.205E-6,0.000,1.200,1.200,1.200,0.000,0.000,0.000,0.000,1.344E-3,33.71E-6,282.3E-9,160.2E-9,159.0E-9,38.80E-9,38.77E-9,38.77E-9
1.205E-6,0.000,1.200,1.200,1.200,0.000,0.000,0.000,0.000,1.912E-3,36.86E-6,220.7E-9,141.4E-9,156.5E-9,38.77E-9,38.77E-9,38.77E-9
1.205E-6,0.000,1.200,1.200,1.200,0.000,0.000,0.000,0.000,1.857E-3,18.31E-6,-107.4E-9,-2.542E-9,150.9E-9,38.74E-9,38.77E-9,38.77E-9
1.205E-6,0.000,1.200,1.200,1.200,0.000,0.000,0.000,0.000,916.0E-6,-17.47E-6,-291.2E-9,-124.7E-9,153.5E-9,38.78E-9,38.77E-9,38.77E-9
1.205E-6,0.000,1.200,1.200,1.200,0.000,0.000,0.000,0.000,240.5E-6,-22.06E-6,32.16E-9,-10.20E-9,159.5E-9,38.79E-9,38.77E-9,38.77E-9
1.205E-6,0.000,1.200,1.200,1.200,0.000,0.000,0.000,0.000,36.50E-6,-5.396E-6,168.6E-9,99.23E-9,155.2E-9,38.74E-9,38.77E-9,38.77E-9
1.205E-6,0.000,1.200,1.200,1.200,0.000,0.000,0.000,0.000,-236.0E-9,3.608E-6,67.00E-9,67.07E-9,153.2E-9,38.77E-9,38.77E-9,38.77E-9
1.205E-6,0.000,1.200,1.200,1.200,0.000,0.000,0.000,0.000,257.4E-9,1.865E-6,13.42E-9,26.59E-9,155.8E-9,38.77E-9,38.77E-9,38.77E-9
1.205E-6,0.000,1.200,1.200,1.200,0.000,0.000,0.000,0.000,-177.8E-9,-360.8E-9,46.52E-9,40.58E-9,154.9E-9,38.76E-9,38.77E-9,38.77E-9
1.205E-6,0.000,1.200,1.200,1.200,0.000,0.000,0.000,0.000,252.1E-9,460.0E-9,34.53E-9,37.96E-9,155.1E-9,38.77E-9,38.77E-9,38.77E-9
1.205E-6,0.000,1.200,1.200,1.200,0.000,0.000,0.000,0.000,-172.9E-9,-78.73E-9,42.04E-9,39.45E-9,155.1E-9,38.76E-9,38.77E-9,38.77E-9
1.205E-6,0.000,1.200,1.200,1.200,0.000,0.000,0.000,0.000,249.6E-9,359.9E-9,35.87E-9,38.12E-9,155.0E-9,38.77E-9,38.77E-9,38.77E-9
1.205E-6,0.000,1.200,1.200,1.200,0.000,0.000,0.000,0.000,-171.6E-9,-36.57E-9,41.49E-9,39.40E-9,155.1E-9,38.76E-9,38.77E-9,38.77E-9
1.206E-6,0.000,1.200,1.200,1.200,0.000,0.000,0.000,0.000,248.9E-9,340.5E-9,36.12E-9,38.13E-9,155.0E-9,38.77E-9,38.77E-9,38.77E-9
1.207E-6,0.000,1.200,1.200,1.200,0.000,0.000,0.000,0.000,-171.3E-9,-27.25E-9,41.37E-9,39.39E-9,155.1E-9,38.76E-9,38.77E-9,38.77E-9
1.208E-6,0.000,1.200,1.200,1.200,0.000,0.000,0.000,0.000,248.8E-9,335.9E-9,36.18E-9,38.14E-9,155.0E-9,38.77E-9,38.77E-9,38.77E-9
1.210E-6,0.000,1.200,1.200,1.200,0.000,0.000,0.000,0.000,-171.2E-9,-24.42E-9,41.34E-9,39.39E-9,155.1E-9,38.76E-9,38.77E-9,38.77E-9
1.210E-6,4.687E-3,1.200,1.200,1.200,0.000,0.000,0.000,0.000,144.9E-6,2.713E-6,79.41E-9,55.67E-9,155.9E-9,38.77E-9,38.77E-9,38.77E-9
1.210E-6,14.06E-3,1.200,1.200,1.200,0.000,0.000,0.000,0.000,419.9E-6,8.251E-6,159.6E-9,90.98E-9,157.4E-9,38.78E-9,38.77E-9,38.77E-9
1.210E-6,32.81E-3,1.200,1.200,1.200,0.000,0.000,0.000,0.000,875.8E-6,17.17E-6,274.2E-9,143.9E-9,159.3E-9,38.79E-9,38.77E-9,38.77E-9
1.210E-6,67.84E-3,1.200,1.200,1.200,0.000,0.000,0.000,0.000,1.469E-3,27.48E-6,365.1E-9,190.9E-9,160.0E-9,38.79E-9,38.77E-9,38.77E-9
1.210E-6,137.9E-3,1.200,1.200,1.200,0.000,0.000,0.000,0.000,1.986E-3,32.10E-6,292.5E-9,171.4E-9,156.6E-9,38.76E-9,38.77E-9,38.77E-9
1.210E-6,278.0E-3,1.200,1.200,1.200,0.000,0.000,0.000,0.000,1.877E-3,16.04E-6,-48.81E-9,22.47E-9,150.2E-9,38.73E-9,38.77E-9,38.77E-9
1.210E-6,499.8E-3,1.200,1.200,1.200,0.000,0.000,0.000,0.000,1.247E-3,-9.741E-6,-221.0E-9,-79.53E-9,152.7E-9,38.78E-9,38.77E-9,38.77E-9
1.210E-6,773.8E-3,1.200,1.200,1.200,0.000,0.000,0.000,0.000,704.1E-6,-18.90E-6,-29.74E-9,-27.41E-9,158.0E-9,38.79E-9,38.77E-9,38.77E-9
1.210E-6,1.200,1.200,1.200,1.200,0.000,0.000,0.000,0.000,-500.7E-6,-14.92E-6,100.6E-9,61.97E-9,155.7E-9,38.75E-9,38.77E-9,38.77E-9
1.210E-6,1.200,1.191,1.200,1.200,0.000,0.000,0.000,0.000,-688.3E-6,-18.61E-6,40.99E-9,44.92E-9,154.8E-9,38.74E-9,38.77E-9,38.77E-9
1.210E-6,1.200,1.172,1.200,1.200,0.000,0.000,0.000,0.000,-1.022E-3,-25.33E-6,-69.33E-9,15.67E-9,153.3E-9,38.73E-9,38.76E-9,38.77E-9
1.210E-6,1.200,1.134,1.200,1.200,0.000,0.000,0.000,0.000,-1.472E-3,-33.60E-6,-166.0E-9,-11.13E-9,152.3E-9,38.72E-9,38.76E-9,38.77E-9
1.210E-6,1.200,1.059,1.200,1.200,0.000,0.000,0.000,0.000,-1.823E-3,-35.60E-6,-71.25E-9,14.01E-9,154.0E-9,38.76E-9,38.77E-9,38.77E-9
1.210E-6,1.200,909.4E-3,1.200,1.200,0.000,0.000,0.000,0.000,-1.628E-3,-14.57E-6,261.1E-9,120.7E-9,157.8E-9,38.80E-9,38.77E-9,38.77E-9
1.210E-6,1.200,622.2E-3,1.200,1.200,0.000,0.000,0.000,0.000,-806.9E-6,21.40E-6,334.1E-9,166.1E-9,155.2E-9,38.75E-9,38.76E-9,38.77E-9
1.210E-6,1.200,311.1E-3,1.200,1.200,0.000,0.000,0.000,0.000,-323.4E-6,23.45E-6,12.24E-9,50.21E-9,151.8E-9,38.74E-9,38.77E-9,38.77E-9
1.210E-6,1.200,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-136.5E-6,13.11E-6,-83.86E-9,-2.903E-9,154.4E-9,38.78E-9,38.77E-9,38.77E-9
1.210E-6,1.200,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-133.1E-6,14.46E-6,-47.30E-9,-3.254E-9,154.7E-9,38.79E-9,38.77E-9,38.77E-9
1.210E-6,1.200,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-126.6E-6,16.64E-6,8.595E-9,-3.793E-9,155.2E-9,38.80E-9,38.77E-9,38.77E-9
1.210E-6,1.200,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-114.6E-6,18.86E-6,46.43E-9,-4.395E-9,155.9E-9,38.80E-9,38.77E-9,38.77E-9
1.210E-6,1.200,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-94.52E-6,18.05E-6,12.79E-9,-4.010E-9,156.1E-9,38.78E-9,38.77E-9,38.77E-9
1.210E-6,1.200,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-64.17E-6,8.118E-6,-131.7E-9,794.8E-12,155.5E-9,38.75E-9,38.76E-9,38.77E-9
1.210E-6,1.200,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-31.14E-6,-7.873E-6,-115.4E-9,14.82E-9,155.2E-9,38.77E-9,38.77E-9,38.77E-9
1.210E-6,1.200,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-12.85E-6,-10.04E-6,75.22E-9,30.03E-9,155.8E-9,38.78E-9,38.77E-9,38.77E-9
1.210E-6,1.200,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-3.874E-6,-3.091E-6,103.1E-9,39.86E-9,155.6E-9,38.76E-9,38.76E-9,38.77E-9
1.210E-6,1.200,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-629.3E-9,836.4E-9,41.97E-9,43.08E-9,154.6E-9,38.76E-9,38.77E-9,38.77E-9
1.210E-6,1.200,0.000,1.200,1.200,0.000,0.000,0.000,0.000,106.1E-9,552.2E-9,31.55E-9,40.75E-9,155.0E-9,38.77E-9,38.77E-9,38.77E-9
1.210E-6,1.200,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-8.370E-9,10.51E-9,42.80E-9,38.19E-9,155.2E-9,38.76E-9,38.77E-9,38.77E-9
1.210E-6,1.200,0.000,1.200,1.200,0.000,0.000,0.000,0.000,80.26E-9,247.0E-9,36.01E-9,38.96E-9,154.9E-9,38.77E-9,38.77E-9,38.77E-9
1.210E-6,1.200,0.000,1.200,1.200,0.000,0.000,0.000,0.000,386.4E-12,81.39E-9,40.99E-9,38.65E-9,155.2E-9,38.76E-9,38.77E-9,38.77E-9
1.210E-6,1.200,0.000,1.200,1.200,0.000,0.000,0.000,0.000,76.51E-9,221.1E-9,36.78E-9,38.86E-9,154.9E-9,38.77E-9,38.77E-9,38.77E-9
1.210E-6,1.200,0.000,1.200,1.200,0.000,0.000,0.000,0.000,2.094E-9,92.56E-9,40.64E-9,38.68E-9,155.2E-9,38.76E-9,38.77E-9,38.77E-9
1.211E-6,1.200,0.000,1.200,1.200,0.000,0.000,0.000,0.000,75.61E-9,215.9E-9,36.94E-9,38.84E-9,154.9E-9,38.77E-9,38.77E-9,38.77E-9
1.212E-6,1.200,0.000,1.200,1.200,0.000,0.000,0.000,0.000,2.420E-9,95.06E-9,40.56E-9,38.69E-9,155.2E-9,38.76E-9,38.77E-9,38.77E-9
1.213E-6,1.200,0.000,1.200,1.200,0.000,0.000,0.000,0.000,75.29E-9,214.7E-9,36.98E-9,38.84E-9,154.9E-9,38.77E-9,38.77E-9,38.77E-9
1.215E-6,1.200,0.000,1.200,1.200,0.000,0.000,0.000,0.000,2.475E-9,95.90E-9,40.54E-9,38.69E-9,155.2E-9,38.76E-9,38.77E-9,38.77E-9
1.215E-6,1.195,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-104.5E-6,-1.611E-6,16.66E-9,28.00E-9,154.7E-9,38.76E-9,38.77E-9,38.77E-9
1.215E-6,1.186,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-302.4E-6,-5.101E-6,-37.10E-9,6.052E-9,153.8E-9,38.75E-9,38.77E-9,38.77E-9
1.215E-6,1.167,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-633.9E-6,-10.94E-6,-117.8E-9,-26.90E-9,152.6E-9,38.74E-9,38.77E-9,38.77E-9
1.215E-6,1.130,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-1.102E-3,-18.74E-6,-189.3E-9,-62.61E-9,152.1E-9,38.75E-9,38.77E-9,38.77E-9
1.215E-6,1.055,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-1.528E-3,-23.46E-6,-143.9E-9,-55.50E-9,154.0E-9,38.77E-9,38.77E-9,38.77E-9
1.215E-6,904.7E-3,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-1.495E-3,-13.18E-6,104.5E-9,49.94E-9,158.1E-9,38.79E-9,38.77E-9,38.77E-9
1.215E-6,607.0E-3,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-830.9E-6,10.37E-6,221.8E-9,132.4E-9,156.1E-9,38.75E-9,38.77E-9,38.77E-9
1.215E-6,303.5E-3,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-561.7E-6,12.08E-6,41.90E-9,50.62E-9,152.8E-9,38.75E-9,38.77E-9,38.77E-9
1.215E-6,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,72.37E-6,12.19E-6,22.14E-9,39.12E-9,154.7E-9,38.78E-9,38.77E-9,38.77E-9
1.215E-6,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,308.2E-6,16.82E-6,87.47E-9,68.63E-9,155.9E-9,38.79E-9,38.77E-9,38.77E-9
1.215E-6,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,733.0E-6,24.51E-6,192.1E-9,115.7E-9,157.9E-9,38.80E-9,38.77E-9,38.77E-9
1.215E-6,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,1.344E-3,33.70E-6,282.0E-9,160.1E-9,158.9E-9,38.80E-9,38.77E-9,38.77E-9
1.215E-6,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,1.912E-3,36.84E-6,220.2E-9,141.2E-9,156.4E-9,38.77E-9,38.77E-9,38.77E-9
1.215E-6,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,1.856E-3,18.25E-6,-108.1E-9,-2.896E-9,150.9E-9,38.74E-9,38.77E-9,38.77E-9
1.215E-6,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,914.9E-6,-17.52E-6,-291.1E-9,-124.6E-9,153.5E-9,38.78E-9,38.77E-9,38.77E-9
1.215E-6,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,243.6E-6,-22.01E-6,32.85E-9,-9.841E-9,159.5E-9,38.79E-9,38.77E-9,38.77E-9
1.215E-6,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,35.65E-6,-5.457E-6,168.0E-9,99.01E-9,155.2E-9,38.74E-9,38.77E-9,38.77E-9
1.215E-6,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,10.03E-9,3.597E-6,67.35E-9,67.16E-9,153.2E-9,38.77E-9,38.77E-9,38.77E-9
1.215E-6,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,109.5E-9,1.874E-6,13.21E-9,26.58E-9,155.8E-9,38.77E-9,38.77E-9,38.77E-9
1.215E-6,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-65.13E-9,-367.6E-9,46.64E-9,40.58E-9,154.9E-9,38.76E-9,38.77E-9,38.77E-9
1.215E-6,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,153.9E-9,465.8E-9,34.45E-9,37.97E-9,155.1E-9,38.77E-9,38.77E-9,38.77E-9
1.215E-6,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-81.10E-9,-83.88E-9,42.11E-9,39.44E-9,155.1E-9,38.76E-9,38.77E-9,38.77E-9
1.215E-6,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,160.8E-9,364.7E-9,35.81E-9,38.13E-9,155.0E-9,38.77E-9,38.77E-9,38.77E-9
1.215E-6,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-84.32E-9,-41.28E-9,41.55E-9,39.39E-9,155.1E-9,38.76E-9,38.77E-9,38.77E-9
1.216E-6,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,162.4E-9,345.1E-9,36.06E-9,38.15E-9,155.0E-9,38.77E-9,38.77E-9,38.77E-9
1.217E-6,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-85.10E-9,-31.85E-9,41.43E-9,39.38E-9,155.1E-9,38.76E-9,38.77E-9,38.77E-9
1.218E-6,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,162.8E-9,340.5E-9,36.12E-9,38.15E-9,155.0E-9,38.77E-9,38.77E-9,38.77E-9
1.220E-6,0.000,0.000,1.200,1.200,0.000,0.000,0.000,0.000,-85.34E-9,-28.97E-9,41.39E-9,39.38E-9,155.1E-9,38.76E-9,38.77E-9,38.77E-9
1.220E-6,4.688E-3,4.688E-3,1.200,1.200,0.000,0.000,0.000,0.000,145.0E-6,3.639E-6,97.66E-9,55.67E-9,156.0E-9,38.77E-9,38.77E-9,38.77E-9
1.220E-6,14.06E-3,14.06E-3,1.200,1.200,0.000,0.000,0.000,0.000,420.0E-6,11.08E-6,214.4E-9,91.02E-9,157.7E-9,38.79E-9,38.77E-9,38.77E-9
1.220E-6,32.81E-3,32.81E-3,1.200,1.200,0.000,0.000,0.000,0.000,875.8E-6,23.12E-6,379.6E-9,144.0E-9,160.0E-9,38.81E-9,38.77E-9,38.77E-9
1.220E-6,67.84E-3,67.84E-3,1.200,1.200,0.000,0.000,0.000,0.000,1.469E-3,37.17E-6,506.7E-9,191.0E-9,160.9E-9,38.81E-9,38.77E-9,38.77E-9
1.220E-6,137.9E-3,137.9E-3,1.200,1.200,0.000,0.000,0.000,0.000,1.986E-3,43.73E-6,390.7E-9,171.4E-9,157.3E-9,38.76E-9,38.76E-9,38.77E-9
1.220E-6,278.0E-3,278.0E-3,1.200,1.200,0.000,0.000,0.000,0.000,1.877E-3,22.13E-6,-110.9E-9,22.40E-9,149.7E-9,38.70E-9,38.76E-9,38.77E-9
1.220E-6,499.8E-3,499.8E-3,1.200,1.200,0.000,0.000,0.000,0.000,1.263E-3,-13.03E-6,-336.2E-9,-79.47E-9,151.8E-9,38.77E-9,38.77E-9,38.77E-9
1.220E-6,773.7E-3,773.7E-3,1.200,1.200,0.000,0.000,0.000,0.000,703.1E-6,-25.96E-6,-31.54E-9,-27.39E-9,158.0E-9,38.81E-9,38.77E-9,38.77E-9
1.220E-6,1.200,1.200,1.200,1.200,0.000,0.000,0.000,0.000,-500.3E-6,-20.48E-6,132.8E-9,61.89E-9,156.3E-9,38.75E-9,38.76E-9,38.77E-9
1.220E-6,1.200,1.200,1.191,1.200,0.000,0.000,0.000,0.000,-688.0E-6,-23.94E-6,75.98E-9,44.83E-9,155.4E-9,38.74E-9,38.76E-9,38.75E-9
1.220E-6,1.200,1.200,1.172,1.200,0.000,0.000,0.000,0.000,-1.022E-3,-30.18E-6,-22.22E-9,15.57E-9,153.9E-9,38.72E-9,38.76E-9,38.73E-9
1.220E-6,1.200,1.200,1.134,1.200,0.000,0.000,0.000,0.000,-1.471E-3,-37.41E-6,-109.6E-9,-11.25E-9,152.9E-9,38.71E-9,38.76E-9,38.73E-9
1.220E-6,1.200,1.200,1.059,1.200,0.000,0.000,0.000,0.000,-1.823E-3,-37.28E-6,-6.198E-9,14.00E-9,154.6E-9,38.75E-9,38.76E-9,38.78E-9
1.220E-6,1.200,1.200,909.4E-3,1.200,0.000,0.000,0.000,0.000,-1.628E-3,-13.02E-6,308.7E-9,120.7E-9,158.2E-9,38.80E-9,38.77E-9,38.81E-9
1.220E-6,1.200,1.200,622.2E-3,1.200,0.000,0.000,0.000,0.000,-806.8E-6,24.56E-6,334.3E-9,166.1E-9,155.0E-9,38.75E-9,38.76E-9,38.74E-9
1.220E-6,1.200,1.200,311.1E-3,1.200,0.000,0.000,0.000,0.000,-323.3E-6,26.30E-6,-1.094E-9,50.16E-9,151.5E-9,38.74E-9,38.76E-9,38.75E-9
1.220E-6,1.200,1.200,0.000,1.200,0.000,0.000,0.000,0.000,-136.5E-6,11.49E-6,-130.6E-9,-2.871E-9,154.1E-9,38.78E-9,38.77E-9,38.79E-9
1.220E-6,1.200,1.200,0.000,1.200,0.000,0.000,0.000,0.000,-133.1E-6,11.08E-6,-128.2E-9,-3.207E-9,154.2E-9,38.79E-9,38.77E-9,38.81E-9
1.220E-6,1.200,1.200,0.000,1.200,0.000,0.000,0.000,0.000,-126.6E-6,10.28E-6,-122.8E-9,-3.724E-9,154.5E-9,38.79E-9,38.78E-9,38.83E-9
1.220E-6,1.200,1.200,0.000,1.200,0.000,0.000,0.000,0.000,-114.6E-6,8.776E-6,-112.1E-9,-4.318E-9,154.9E-9,38.80E-9,38.78E-9,38.82E-9
1.220E-6,1.200,1.200,0.000,1.200,0.000,0.000,0.000,0.000,-94.52E-6,6.214E-6,-91.10E-9,-3.970E-9,155.5E-9,38.79E-9,38.77E-9,38.75E-9
1.220E-6,1.200,1.200,0.000,1.200,0.000,0.000,0.000,0.000,-64.17E-6,2.350E-6,-50.75E-9,776.4E-12,156.1E-9,38.76E-9,38.75E-9,38.71E-9
1.220E-6,1.200,1.200,0.000,1.200,0.000,0.000,0.000,0.000,-31.14E-6,-1.515E-6,7.419E-9,14.84E-9,156.1E-9,38.76E-9,38.77E-9,38.81E-9
1.220E-6,1.200,1.200,0.000,1.200,0.000,0.000,0.000,0.000,-12.85E-6,-2.742E-6,41.03E-9,30.05E-9,155.5E-9,38.77E-9,38.77E-9,38.79E-9
1.220E-6,1.200,1.200,0.000,1.200,0.000,0.000,0.000,0.000,-3.874E-6,-2.042E-6,53.28E-9,39.83E-9,155.0E-9,38.76E-9,38.76E-9,38.72E-9
1.220E-6,1.200,1.200,0.000,1.200,0.000,0.000,0.000,0.000,-629.5E-9,-797.6E-9,48.27E-9,43.08E-9,154.9E-9,38.76E-9,38.76E-9,38.79E-9
1.220E-6,1.200,1.200,0.000,1.200,0.000,0.000,0.000,0.000,97.69E-9,57.12E-9,40.08E-9,40.76E-9,155.1E-9,38.77E-9,38.77E-9,38.76E-9
1.220E-6,1.200,1.200,0.000,1.200,0.000,0.000,0.000,0.000,3.428E-9,180.4E-9,38.13E-9,38.18E-9,155.1E-9,38.76E-9,38.76E-9,38.76E-9
1.220E-6,1.200,1.200,0.000,1.200,0.000,0.000,0.000,0.000,68.60E-9,141.3E-9,38.95E-9,38.96E-9,155.1E-9,38.77E-9,38.77E-9,38.77E-9
1.220E-6,1.200,1.200,0.000,1.200,0.000,0.000,0.000,0.000,11.17E-9,165.2E-9,38.67E-9,38.64E-9,155.1E-9,38.77E-9,38.76E-9,38.76E-9
1.220E-6,1.200,1.200,0.000,1.200,0.000,0.000,0.000,0.000,65.58E-9,146.3E-9,38.83E-9,38.87E-9,155.1E-9,38.77E-9,38.77E-9,38.77E-9
1.220E-6,1.200,1.200,0.000,1.200,0.000,0.000,0.000,0.000,12.52E-9,163.2E-9,38.71E-9,38.68E-9,155.1E-9,38.77E-9,38.76E-9,38.76E-9
1.221E-6,1.200,1.200,0.000,1.200,0.000,0.000,0.000,0.000,64.93E-9,147.3E-9,38.82E-9,38.85E-9,155.1E-9,38.77E-9,38.77E-9,38.77E-9
1.222E-6,1.200,1.200,0.000,1.200,0.000,0.000,0.000,0.000,12.81E-9,162.7E-9,38.72E-9,38.68E-9,155.1E-9,38.77E-9,38.76E-9,38.76E-9
1.223E-6,1.200,1.200,0.000,1.200,0.000,0.000,0.000,0.000,64.75E-9,147.5E-9,38.81E-9,38.85E-9,155.1E-9,38.77E-9,38.77E-9,38.77E-9
1.225E-6,1.200,1.200,0.000,1.200,0.000,0.000,0.000,0.000,12.90E-9,162.6E-9,38.72E-9,38.68E-9,155.1E-9,38.77E-9,38.76E-9,38.76E-9
1.225E-6,1.195,1.200,0.000,1.200,0.000,0.000,0.000,0.000,-104.5E-6,-1.542E-6,14.81E-9,27.99E-9,154.6E-9,38.76E-9,38.76E-9,38.76E-9
1.225E-6,1.186,1.200,0.000,1.200,0.000,0.000,0.000,0.000,-302.4E-6,-5.033E-6,-39.24E-9,6.044E-9,153.7E-9,38.76E-9,38.76E-9,38.76E-9
1.225E-6,1.167,1.200,0.000,1.200,0.000,0.000,0.000,0.000,-633.9E-6,-10.88E-6,-119.6E-9,-26.91E-9,152.5E-9,38.75E-9,38.76E-9,38.76E-9
1.225E-6,1.130,1.200,0.000,1.200,0.000,0.000,0.000,0.000,-1.102E-3,-18.68E-6,-191.0E-9,-62.63E-9,152.0E-9,38.75E-9,38.76E-9,38.76E-9
1.225E-6,1.055,1.200,0.000,1.200,0.000,0.000,0.000,0.000,-1.528E-3,-23.42E-6,-145.4E-9,-55.51E-9,154.0E-9,38.77E-9,38.76E-9,38.77E-9
