time (s),v("/X0" ?result "tran") (V),v("/X1" ?result "tran") (V),v("/X2" ?result "tran") (V),v("/X3" ?result "tran") (V),v("/Y0" ?result "tran") (V),v("/Y1" ?result "tran") (V),v("/Y2" ?result "tran") (V),v("/Y3" ?result "tran") (V),v("/Z0" ?result "tran") (V),v("/Z1" ?result "tran") (V),v("/Z2" ?result "tran") (V),v("/Z3" ?result "tran") (V),v("/Z4" ?result "tran") (V),v("/Z5" ?result "tran") (V),v("/Z6" ?result "tran") (V),v("/Z7" ?result "tran") (V)
105.3E-9,0.000,1.200,0.000,1.200,0.000,1.200,1.200,1.200,143.9E-9,-1.700E-6,1.200,1.200,-507.5E-9,19.83E-6,147.3E-6,1.200
105.3E-9,0.000,1.200,0.000,1.200,0.000,1.200,1.200,1.200,-66.50E-9,2.006E-6,1.200,1.200,1.795E-6,-9.985E-6,26.87E-6,1.200
105.4E-9,0.000,1.200,0.000,1.200,0.000,1.200,1.200,1.200,144.1E-9,-1.694E-6,1.200,1.200,-1.225E-6,15.93E-6,39.54E-6,1.200
105.4E-9,0.000,1.200,0.000,1.200,0.000,1.200,1.200,1.200,-66.60E-9,2.002E-6,1.200,1.200,1.422E-6,-11.88E-6,-12.50E-6,1.200
105.4E-9,0.000,1.200,0.000,1.200,0.000,1.200,1.200,1.200,144.3E-9,-1.690E-6,1.200,1.200,-1.299E-6,14.27E-6,25.07E-6,1.200
105.5E-9,0.000,1.200,0.000,1.200,0.000,1.200,1.200,1.200,-66.68E-9,1.999E-6,1.200,1.200,1.384E-6,-12.69E-6,-18.58E-6,1.200
105.5E-9,0.000,1.200,0.000,1.200,0.000,1.200,1.200,1.200,144.3E-9,-1.687E-6,1.200,1.200,-1.295E-6,13.43E-6,21.54E-6,1.200
105.6E-9,0.000,1.200,0.000,1.200,0.000,1.200,1.200,1.200,-66.73E-9,1.996E-6,1.200,1.200,1.372E-6,-12.85E-6,-19.84E-6,1.200
105.7E-9,0.000,1.200,0.000,1.200,0.000,1.200,1.200,1.200,144.4E-9,-1.685E-6,1.200,1.200,-1.291E-6,13.08E-6,20.60E-6,1.200
105.9E-9,0.000,1.200,0.000,1.200,0.000,1.200,1.200,1.200,-66.76E-9,1.995E-6,1.200,1.200,1.367E-6,-12.84E-6,-20.08E-6,1.200
106.1E-9,0.000,1.200,0.000,1.200,0.000,1.200,1.200,1.200,144.4E-9,-1.684E-6,1.200,1.200,-1.288E-6,12.92E-6,20.31E-6,1.200
106.4E-9,0.000,1.200,0.000,1.200,0.000,1.200,1.200,1.200,-66.78E-9,1.994E-6,1.200,1.200,1.365E-6,-12.79E-6,-20.10E-6,1.200
106.8E-9,0.000,1.200,0.000,1.200,0.000,1.200,1.200,1.200,144.4E-9,-1.683E-6,1.200,1.200,-1.287E-6,12.85E-6,20.20E-6,1.200
107.4E-9,0.000,1.200,0.000,1.200,0.000,1.200,1.200,1.200,-66.79E-9,1.993E-6,1.200,1.200,1.364E-6,-12.74E-6,-20.07E-6,1.200
108.1E-9,0.000,1.200,0.000,1.200,0.000,1.200,1.200,1.200,144.4E-9,-1.683E-6,1.200,1.200,-1.286E-6,12.80E-6,20.15E-6,1.200
109.2E-9,0.000,1.200,0.000,1.200,0.000,1.200,1.200,1.200,-66.80E-9,1.992E-6,1.200,1.200,1.363E-6,-12.70E-6,-20.05E-6,1.200
110.0E-9,0.000,1.200,0.000,1.200,0.000,1.200,1.200,1.200,144.4E-9,-1.682E-6,1.200,1.200,-1.286E-6,12.75E-6,20.11E-6,1.200
110.0E-9,1.172E-3,1.200,0.000,1.200,0.000,1.200,1.200,1.200,27.35E-6,378.0E-9,1.200,1.200,-169.7E-9,3.560E-6,6.970E-6,1.200
110.0E-9,3.516E-3,1.200,0.000,1.200,0.000,1.200,1.200,1.200,86.70E-6,2.300E-6,1.200,1.200,289.2E-9,-545.1E-9,403.9E-9,1.200
110.0E-9,8.203E-3,1.200,0.000,1.200,0.000,1.200,1.200,1.200,197.2E-6,4.664E-6,1.200,1.200,45.64E-9,2.366E-6,4.759E-6,1.200
110.0E-9,17.58E-3,1.200,0.000,1.200,0.000,1.200,1.200,1.200,398.9E-6,9.828E-6,1.200,1.200,308.9E-9,-155.3E-9,758.7E-9,1.200
110.0E-9,36.33E-3,1.200,0.000,1.200,0.000,1.200,1.200,1.200,735.9E-6,17.68E-6,1.200,1.200,151.7E-9,2.048E-6,3.828E-6,1.200
110.0E-9,73.83E-3,1.200,0.000,1.200,0.000,1.200,1.200,1.200,1.193E-3,28.47E-6,1.200,1.200,391.0E-9,-178.0E-9,70.09E-9,1.200
110.0E-9,148.8E-3,1.200,0.000,1.200,0.000,1.200,1.200,1.200,1.558E-3,34.29E-6,1.200,1.200,129.3E-9,1.841E-6,2.591E-6,1.200
110.0E-9,298.8E-3,1.200,0.000,1.200,0.000,1.200,1.200,1.200,1.401E-3,21.66E-6,1.200,1.200,80.11E-9,-384.8E-9,-1.031E-6,1.200
110.0E-9,543.9E-3,1.200,0.000,1.200,0.000,1.200,1.200,1.200,885.7E-6,899.7E-9,1.200,1.200,-159.1E-9,1.450E-6,1.682E-6,1.200
110.0E-9,657.5E-3,1.200,0.000,1.200,0.000,1.200,1.200,1.200,672.5E-6,-429.6E-9,1.200,1.200,72.95E-9,-391.0E-9,-952.1E-9,1.200
110.0E-9,755.0E-3,1.200,0.000,1.200,0.000,1.200,1.200,1.200,315.8E-6,-4.381E-6,1.200,1.200,-94.87E-9,1.412E-6,1.728E-6,1.200
110.0E-9,858.5E-3,1.200,0.000,1.200,0.000,1.200,1.200,1.200,-122.5E-6,-12.66E-6,1.200,1.200,46.75E-9,-416.9E-9,-916.3E-9,1.200
110.0E-9,964.1E-3,1.200,0.000,1.200,0.000,1.200,1.200,1.200,-363.1E-6,-23.15E-6,1.200,1.200,-133.3E-9,1.378E-6,1.792E-6,1.200
110.0E-9,1.075,1.200,0.000,1.200,0.000,1.200,1.200,1.200,-381.0E-6,-61.45E-6,1.200,1.200,-233.2E-9,-654.2E-9,-1.178E-6,1.200
110.0E-9,1.137,1.200,0.000,1.200,0.000,1.200,1.200,1.200,-351.5E-6,-114.5E-6,1.200,1.200,-714.0E-9,1.227E-6,1.633E-6,1.200
110.0E-9,1.200,1.200,0.000,1.200,0.000,1.200,1.200,1.200,-319.2E-6,-180.1E-6,1.200,1.200,-887.8E-9,-646.8E-9,-1.126E-6,1.200
110.0E-9,1.200,1.199,0.000,1.200,0.000,1.200,1.200,1.200,-338.9E-6,-182.1E-6,1.200,1.200,-1.010E-6,140.4E-9,44.77E-9,1.200
110.0E-9,1.200,1.196,0.000,1.200,0.000,1.200,1.200,1.200,-380.1E-6,-186.2E-6,1.200,1.200,-1.209E-6,372.3E-9,410.7E-9,1.200
110.0E-9,1.200,1.194,0.000,1.200,0.000,1.200,1.200,1.200,-399.6E-6,-188.2E-6,1.200,1.200,-1.299E-6,229.4E-9,197.6E-9,1.200
110.0E-9,1.200,1.191,0.000,1.200,0.000,1.200,1.200,1.200,-437.3E-6,-192.2E-6,1.200,1.200,-1.480E-6,296.9E-9,304.0E-9,1.200
110.0E-9,1.200,1.185,0.000,1.200,0.000,1.200,1.200,1.200,-509.3E-6,-200.0E-6,1.200,1.200,-1.797E-6,226.6E-9,214.1E-9,1.200
110.0E-9,1.200,1.174,0.000,1.200,0.000,1.200,1.200,1.200,-636.3E-6,-215.0E-6,1.200,1.200,-2.334E-6,252.7E-9,274.5E-9,1.200
110.0E-9,1.200,1.151,0.000,1.200,0.000,1.200,1.200,1.200,-835.9E-6,-241.6E-6,1.200,1.200,-3.181E-6,159.3E-9,174.5E-9,1.200
110.0E-9,1.200,1.104,0.000,1.200,0.000,1.200,1.200,1.200,-1.070E-3,-280.1E-6,1.200,1.200,-4.077E-6,164.0E-9,209.5E-9,1.200
110.0E-9,1.200,1.034,0.000,1.200,0.000,1.200,1.200,1.200,-1.165E-3,-303.2E-6,1.200,1.200,-4.157E-6,102.6E-9,107.2E-9,1.200
110.0E-9,1.200,952.3E-3,0.000,1.200,0.000,1.200,1.200,1.200,-1.084E-3,-290.2E-6,1.200,1.200,-3.345E-6,169.9E-9,151.7E-9,1.200
110.0E-9,1.200,854.3E-3,0.000,1.200,0.000,1.200,1.200,1.200,-905.4E-6,-247.9E-6,1.200,1.200,-2.123E-6,159.5E-9,92.10E-9,1.200
110.0E-9,1.200,731.1E-3,0.000,1.200,0.000,1.200,1.200,1.200,-678.3E-6,-195.1E-6,1.200,1.200,-1.016E-6,227.7E-9,130.8E-9,1.200
110.0E-9,1.200,556.7E-3,0.000,1.200,0.000,1.200,1.200,1.200,-431.2E-6,-155.0E-6,1.200,1.200,1.187E-6,226.0E-9,64.64E-9,1.200
110.0E-9,1.200,322.9E-3,0.000,1.200,0.000,1.200,1.200,1.200,-226.8E-6,92.32E-6,1.200,1.200,13.32E-6,497.9E-9,105.6E-9,1.200
110.0E-9,1.200,142.9E-3,0.000,1.200,0.000,1.200,1.200,1.200,-139.0E-6,749.7E-6,1.200,1.200,28.49E-6,603.9E-9,36.18E-9,1.200
110.0E-9,1.200,822.9E-15,0.000,1.200,0.000,1.200,1.200,1.200,-94.17E-6,1.596E-3,1.201,1.201,37.68E-6,579.7E-9,92.35E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,-91.14E-6,1.676E-3,1.201,1.201,38.62E-6,562.6E-9,61.94E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,-89.57E-6,1.716E-3,1.201,1.201,39.08E-6,563.1E-9,60.72E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,-86.51E-6,1.794E-3,1.201,1.201,39.80E-6,558.7E-9,61.23E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,-80.71E-6,1.944E-3,1.201,1.201,40.64E-6,523.8E-9,59.20E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,-70.22E-6,2.221E-3,1.201,1.201,40.50E-6,398.5E-9,57.17E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,-53.08E-6,2.679E-3,1.201,1.201,36.56E-6,94.34E-9,50.99E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,-31.98E-6,3.252E-3,1.201,1.201,27.62E-6,-258.8E-9,47.52E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,-18.33E-6,3.717E-3,1.202,1.202,9.576E-6,-651.3E-9,43.47E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,-9.964E-6,4.130E-3,1.202,1.202,-83.36E-6,-2.978E-6,25.02E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,-5.615E-6,2.809E-3,1.201,1.201,-250.4E-6,-5.696E-6,8.680E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,-3.192E-6,-5.205E-3,1.198,1.198,-414.8E-6,-5.371E-6,32.61E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,-1.895E-6,-19.30E-3,1.192,1.192,-504.1E-6,-2.608E-6,70.97E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,-1.095E-6,-35.62E-3,1.186,1.186,-520.6E-6,583.9E-9,97.83E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,-613.9E-9,-51.40E-3,1.181,1.181,-489.0E-6,3.599E-6,107.3E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,-335.0E-9,-65.61E-3,1.178,1.178,-502.2E-6,7.046E-6,112.7E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,-188.5E-9,-74.05E-3,1.178,1.178,-652.3E-6,9.508E-6,93.62E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,-101.6E-9,-63.51E-3,1.180,1.180,-897.1E-6,10.88E-6,68.86E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,-48.50E-9,-3.495E-3,1.183,1.183,-1.139E-3,11.19E-6,43.20E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,-17.12E-9,104.4E-3,1.187,1.187,-1.169E-3,9.840E-6,14.31E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,-1.812E-9,227.4E-3,1.191,1.191,-897.9E-6,11.51E-6,31.61E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,10.66E-9,373.5E-3,1.194,1.194,-295.2E-6,18.16E-6,101.7E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,17.01E-9,517.5E-3,1.198,1.198,356.2E-6,24.91E-6,146.7E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,24.78E-9,675.2E-3,1.202,1.202,1.045E-3,27.86E-6,125.4E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,28.43E-9,824.5E-3,1.206,1.206,1.615E-3,25.06E-6,41.58E-9,1.200
110.0E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,33.02E-9,983.2E-3,1.213,1.213,2.085E-3,15.83E-6,-94.22E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,33.88E-9,1.072,1.219,1.219,2.279E-3,5.671E-6,-177.0E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,36.38E-9,1.123,1.227,1.227,2.316E-3,-5.312E-6,-206.4E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,36.45E-9,1.160,1.241,1.241,2.175E-3,-17.28E-6,-178.1E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.13E-9,1.175,1.255,1.254,1.928E-3,-23.70E-6,-123.3E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,37.49E-9,1.186,1.276,1.276,1.402E-3,-29.55E-6,-58.29E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.84E-9,1.191,1.295,1.294,881.3E-6,-31.80E-6,-6.740E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,37.86E-9,1.194,1.315,1.314,202.5E-6,-32.24E-6,32.23E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.10E-9,1.196,1.329,1.329,-539.0E-6,-32.97E-6,50.44E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,37.99E-9,1.197,1.337,1.337,-1.144E-3,-34.24E-6,57.60E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.21E-9,1.197,1.330,1.331,-1.747E-3,-36.19E-6,62.79E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.06E-9,1.198,1.303,1.304,-2.103E-3,-37.59E-6,66.54E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.28E-9,1.198,1.239,1.241,-2.386E-3,-38.29E-6,80.97E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.10E-9,1.199,1.111,1.114,-2.440E-3,-34.67E-6,139.1E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.33E-9,1.199,988.2E-3,991.3E-3,-2.405E-3,-27.80E-6,211.7E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.12E-9,1.199,846.5E-3,849.8E-3,-2.235E-3,-18.61E-6,280.4E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.36E-9,1.199,684.2E-3,687.5E-3,-1.885E-3,-4.476E-6,363.2E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.13E-9,1.200,551.6E-3,554.8E-3,-1.525E-3,6.866E-6,406.7E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.38E-9,1.200,344.2E-3,346.8E-3,-926.4E-6,21.49E-6,378.9E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.13E-9,1.200,237.1E-3,238.9E-3,-578.0E-6,26.99E-6,296.8E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.39E-9,1.200,162.6E-3,163.8E-3,-293.5E-6,28.90E-6,168.0E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.13E-9,1.200,91.30E-3,91.98E-3,8.716E-6,27.20E-6,-5.201E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.40E-9,1.200,60.28E-3,60.74E-3,134.7E-6,23.89E-6,-99.31E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.13E-9,1.200,34.59E-3,34.87E-3,258.6E-6,18.79E-6,-151.0E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.40E-9,1.200,18.57E-3,18.76E-3,335.9E-6,13.33E-6,-152.1E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.13E-9,1.200,8.594E-3,8.779E-3,371.6E-6,7.390E-6,-97.38E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.41E-9,1.200,3.704E-3,3.931E-3,362.4E-6,2.824E-6,-34.78E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.12E-9,1.200,1.062E-3,1.333E-3,317.2E-6,-640.3E-9,26.56E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.41E-9,1.200,183.9E-6,346.2E-6,242.5E-6,-2.042E-6,65.68E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.12E-9,1.200,655.7E-6,157.1E-6,194.8E-6,-1.905E-6,66.18E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.41E-9,1.200,1.747E-3,94.98E-6,157.5E-6,-1.646E-6,62.68E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.12E-9,1.200,2.254E-3,55.88E-6,130.6E-6,-1.348E-6,56.62E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.41E-9,1.200,2.246E-3,48.50E-6,110.9E-6,-1.122E-6,52.77E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.12E-9,1.200,2.088E-3,29.48E-6,92.71E-6,-884.7E-9,48.08E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.42E-9,1.200,1.902E-3,30.14E-6,78.02E-6,-707.7E-9,45.52E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.11E-9,1.200,562.9E-6,17.50E-6,69.13E-6,-587.0E-9,43.25E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.42E-9,1.200,-4.965E-3,21.47E-6,60.97E-6,-494.8E-9,42.44E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.11E-9,1.200,-16.16E-3,12.25E-6,55.27E-6,-416.8E-9,41.10E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.42E-9,1.200,-27.08E-3,19.07E-6,50.50E-6,-368.4E-9,41.03E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.10E-9,1.200,-43.57E-3,11.93E-6,45.20E-6,-299.2E-9,39.95E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.43E-9,1.200,-57.21E-3,20.36E-6,40.14E-6,-250.6E-9,40.02E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.10E-9,1.200,-69.22E-3,17.49E-6,36.32E-6,-201.7E-9,39.29E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.43E-9,1.200,-52.96E-3,28.34E-6,31.53E-6,-160.5E-9,39.62E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.10E-9,1.200,37.93E-3,19.92E-6,28.72E-6,-127.3E-9,39.03E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.44E-9,1.200,173.7E-3,22.05E-6,25.92E-6,-104.4E-9,39.40E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.09E-9,1.200,386.6E-3,8.068E-6,23.94E-6,-81.03E-9,38.93E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.44E-9,1.200,591.1E-3,9.577E-6,21.58E-6,-67.03E-9,39.42E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.09E-9,1.200,802.9E-3,396.3E-9,20.30E-6,-50.82E-9,39.07E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.44E-9,1.200,971.6E-3,5.033E-6,18.34E-6,-40.21E-9,39.62E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.08E-9,1.200,1.070,-553.6E-9,17.58E-6,-29.75E-9,39.27E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.45E-9,1.200,1.121,5.533E-6,16.03E-6,-23.44E-9,39.77E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.08E-9,1.200,1.150,775.3E-9,15.52E-6,-15.51E-9,39.38E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.45E-9,1.200,1.169,7.084E-6,14.14E-6,-11.07E-9,39.86E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.08E-9,1.200,1.182,2.513E-6,13.50E-6,-3.145E-9,39.47E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.46E-9,1.200,1.191,8.891E-6,11.83E-6,2.827E-9,39.95E-9,1.200
110.1E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.07E-9,1.200,1.196,3.635E-6,10.89E-6,10.19E-9,39.57E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.46E-9,1.200,1.199,7.513E-6,9.019E-6,17.85E-9,40.08E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.07E-9,1.200,1.200,-11.07E-6,7.836E-6,24.01E-9,39.73E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.46E-9,1.200,1.200,-50.96E-6,6.219E-6,27.01E-9,40.21E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.07E-9,1.200,1.200,-178.9E-6,5.324E-6,29.35E-9,39.83E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.46E-9,1.200,1.200,-251.0E-6,4.505E-6,35.76E-9,40.32E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.07E-9,1.200,1.200,-285.0E-6,4.516E-6,37.76E-9,39.87E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.46E-9,1.200,1.200,-163.9E-6,8.814E-6,80.38E-9,40.66E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.07E-9,1.200,1.200,578.6E-6,26.38E-6,191.7E-9,40.80E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.46E-9,1.200,1.200,1.554E-3,33.55E-6,118.1E-9,39.61E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.07E-9,1.200,1.200,2.146E-3,25.22E-6,-71.80E-9,37.89E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.47E-9,1.200,1.200,2.230E-3,16.18E-6,-119.1E-9,39.28E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.06E-9,1.200,1.200,2.084E-3,3.367E-6,-123.9E-9,39.92E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.47E-9,1.200,1.200,2.061E-3,-83.40E-6,-779.2E-9,35.16E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.06E-9,1.200,1.200,1.418E-3,-351.0E-6,-2.842E-6,19.70E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.47E-9,1.200,1.200,-1.271E-3,-668.7E-6,-4.486E-6,15.05E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.06E-9,1.200,1.200,-6.083E-3,-845.9E-6,-4.432E-6,25.69E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.47E-9,1.200,1.200,-14.87E-3,-993.0E-6,-3.629E-6,43.50E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.05E-9,1.200,1.200,-25.37E-3,-1.070E-3,-2.411E-6,58.96E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.48E-9,1.200,1.200,-43.12E-3,-939.2E-6,56.64E-9,77.00E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.05E-9,1.200,1.200,-55.85E-3,-526.1E-6,3.684E-6,102.0E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.48E-9,1.200,1.200,-69.11E-3,-585.9E-6,15.76E-6,188.8E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.05E-9,1.200,1.200,-56.51E-3,-986.5E-6,36.37E-6,269.2E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.48E-9,1.200,1.200,32.90E-3,-138.7E-6,40.64E-6,138.6E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,38.05E-9,1.200,1.200,168.3E-3,405.8E-6,31.94E-6,-51.34E-9,1.200
110.2E-9,1.200,0.000,0.000,1.200,0.000,1.200,1.200,1.200,39.48E-9,1.200,1.200,371.8E-3,890.9E-6,19.18E-6,-195.8E-9,1.200
